MasterYear,FormNumber,District,OperatorNumber,DateofLoss,Type_Company_Cd,County,LeaseNumber,Gasident,CommNbr,TypeLiquid,GrossLoss,Recovered,NetLoss,Facility,CauseofLoss,Remedy,Corrected_Report,Water,WaterName,Location,Remarks,LeaseName,FieldNumber,Into_Water,Unique_ID,GrossLossGal
2015,1145,09,"SILVER CREEK OIL & GAS, LLC",2015-05-07,Producer,GRAYSON,33113,0,0,Combined,25,10,15,Tank Battery,Act of God,Other,,Creek,SANDYCREEK,"STICKNEY, EL ABS 1089","CONSTRUCT BERM, CONTAMINATED WATER WAS CONTAINED & REMOVED",CARTER SWD,SANDUSKY (PENNSYLVANIAN),False,64851,1050
2015,604,7C,MEMORIAL PRODUCTION OPER. LLC,2015-05-07,Producer,TOM GREEN,546,0,0,Crude,9,9,0,Flow Line,Equipment Failure,Other,,,,"31 6 17, 100 29 41","VACCUMED UP AND RESURFACED, REPLACED LINE","FUNK, JOE",H-J (STRAWN),False,64311,378
2015,641,09,KALER OIL COMPANY,2015-05-07,Producer,COOKE,23936,0,0,Crude,115,20,95,Tank Battery,Act of God,Other,,,,"FANNIN COUNTY SCHOOL LAND, SUR A-1248, LOT 41",ALL LIQUIDS WERE CONTAINED IN SIDE TANK BATTERY BERM,"WILSON, JOE A.",COOKE COUNTY REGULAR,False,64348,4830
2015,477,08,OXY USA INC.,2015-05-07,Producer,MARTIN,43669,0,0,Crude,23,17,6,Tank Battery,Equipment Failure,Other,,,,"SEC 28, BLK 34, SURVEY T&P RR CO",ON SITE ENHANCED BIOREMEDIATION,WRIGHT,SPRABERRY (TREND AREA),False,64185,966
2015,454,7C,"PIONEER NATURAL RES. USA, INC.",2015-05-06,Producer,REAGAN,16440,0,0,Crude,7,0,7,Tank Battery,Act of God,Other,,,,"31.236833, -101.753960","VAC TRUCK, EXCAVATED & BLENDED WITH FRESH SOIL & BIOREMEDIATION","UNIVERSITY ""2-8""",SPRABERRY (TREND AREA),False,64162,294
2015,554,08,HUNT OIL COMPANY,2015-05-06,Producer,GLASSCOCK,33259,0,0,Combined,10,10,0,Tank Battery,Equipment Failure,Other,,,,"SEC 16, BLK 35 T4S, T&P RR CO/EVERETT, GR",AREA EXCAVATED & HAULED OFF OF LOCATION TO AN APPROVED DISPOSAL,"BOOKS, E. C.",PATTERSON LAKE (WOLFCAMP),False,64262,420
2015,452,7C,ENCANA OIL & GAS(USA) INC.,2015-05-06,Producer,UPTON,14799,0,0,Crude,53,50,3,Tank Battery,Act of God,Other,,,,"31.627376, -102.065169","CLEANUP, REMEDIATION","TXL ""S"" 47-1",SPRABERRY (TREND AREA),False,64160,2226
2015,436,08,ENERGEN RESOURCES CORPORATION,2015-05-06,Producer,LOVING,43147,0,0,Crude,17,15,2,Tank Battery,Equipment Failure,Repaired Existing Equipment,,,,"31.677262, -103.545374",PICKED UP AS MUCH FREE STANDING FLUID AS POSSIBLE,BLACK MAMBA 1-57,TWO GEORGES (BONE SPRING),False,64144,714
2015,526,08,XTO ENERGY INC.,2015-05-06,Producer,GLASSCOCK,39648,0,0,Crude,52,45,7,Tank Battery,Equipment Failure,Other,,,,"SEC 12, BLK 36 T3S A-957, T&P RR CO","VACUUM TRUCK, BACKHOE TO WORK LOCATION & REMEDIATE DIRT",BLALOCK,SPRABERRY (TREND AREA),False,64234,2184
2015,472,08,CENTURION PIPELINE L.P.,2015-05-06,Transporter,MIDLAND,0,0,0,Crude,1565,1365,200,Tank Battery,Equipment Failure,Other,,,,"SEC 48M BLK 39, AJ WOLCOTT",BLENDED WITH CLEAN SOIL,CURRIE,NO FIELD NAME,False,64180,65730
2015,393,8A,OCCIDENTAL PERMIAN LTD.,2015-05-06,Producer,HOCKLEY,60298,0,0,Crude,8,0,8,Tank Battery,Equipment Failure,Other,,,,"LEAGUE 69, LABOR 43","VACUUM TRUCK, BACKHOE BLADED AREA, REMEDIATION",CENTRAL LEVELLAND UNIT,LEVELLAND,False,64101,336
2015,470,8A,"CROSS TIMBERS ENERGY, LLC",2015-05-06,Producer,HOCKLEY,5938,0,0,Crude,45,25,20,Tank Battery,Equipment Failure,Other,,,,MALLET LAND & CATTLE CO 64 BATTERY,SOIL WILL BE REMEDIATED,MALLET LAND & CATTLE COMPANY,SLAUGHTER,False,64178,1890
2015,433,08,OXY USA WTP LP,2015-05-05,Producer,REEVES,42726,0,0,Crude,65,63,2,Tank Battery,Equipment Failure,Other,,,,"SEC 14, BLK 50 T7S - SUR T & P RR CO / MARY, L S",RECOVER FLUIDS & REMEDIATE IN PLACE,"ELAND STATE ""14""",WOLFBONE (TREND AREA),False,64141,2730
2015,479,08,ENERGEN RESOURCES CORPORATION,2015-05-05,Producer,MITCHELL,20831,0,0,Crude,5,1,4,Tank Battery,Equipment Failure,Repaired Existing Equipment,,,,"32.457201, -101.048595","REPLACED THE CONNECTION, PICKED UP AS MUCH FREE STANDING FLUID",NORTH WESTBROOK UNIT,WESTBROOK,False,64187,210
2015,602,7C,SUNDOWN ENERGY LP,2015-05-05,Producer,REAGAN,0,185936,0,Crude,315,80,235,Tank Battery,Act of God,Other,,,,"SEC 35, BLK 1, T&P RR SVY",DUG OUT & CLEANED ALL CONTAMINATED SOIL,TSRH-A,HONDO (CANYON SAND),False,64309,13230
2015,388,8A,ENDEAVOR ENERGY RESOURCES L.P.,2015-05-05,Producer,TERRY,64023,0,0,Crude,50,0,50,Tank Battery,Act of God,Other,,,,"33.102169, -102.241878",REMEDIATION IN PROGRESS,"FLACHE, GLADYS","BROWNFIELD, S. (FUSSELMAN)",False,64096,2100
2015,1432,08,"SHERIDAN PRODUCTION COMPANY, LLC",2015-05-05,Producer,ANDREWS,41070,0,0,Crude,15,13,2,Tank Battery,Equipment Failure,Other,,,,"SEC 14, BLK 11, SUR UL","VAC TRUCK, BACKHOE, BIO ENHANCEMENT WAS APPLIED",UNIVERSITY 11-13,MARTIN (CONSOLIDATED),False,65137,630
2015,397,08,COG OPERATING LLC,2015-05-05,Producer,MIDLAND,39630,0,0,Gas Well Liquid,25,20,5,Tank Battery,Equipment Failure,Repaired Existing Equipment,,,,"SEC 9, BLK 40, T3S, T&P RR CO SUR","REPAIRED DAMAGED PIPE & BACKHOE BACKDRAG AREA, REMEDIATION",PARKS FIELD UNIT 2,PARKS (CONSOLIDATED),False,64105,1050
2015,506,08,"HPPC, INC.",2015-05-05,Producer,ECTOR,32616,0,0,Crude,15,10,5,Tank Battery,Equipment Failure,Repaired Existing Equipment,,,,"SEC 11, BLK 42, SUR T 4 S T&P","REPLACED NIPPLE, WELL IS NOT LEAKING",JENNIFER (QUEEN) UNIT,"CONCHO BLUFF, NORTH (QUEEN)",False,64214,630
2015,451,7C,"LAREDO PETROLEUM, INC.",2015-05-05,Producer,REAGAN,16734,0,0,Crude,15,10,5,Tank Battery,Equipment Failure,Other,,,,WELL #162 - 7SL,"SPREAD OIL ABSORBENT OVER AREA, BACKHOE BLENDING, REMEDIATION CONT",SUGG-B-,SPRABERRY (TREND AREA),False,64159,630
2015,1435,09,"ATLAS BARNETT, LLC",2015-05-04,Transporter,JACK,0,0,0,Crude,32,30,2,Tank Battery,Equipment Failure,Other,,,,"HENDERSON, W. A-292","VAC TRUCK, TILLED, TREATED WITH MICRO BLAZE REMEDIATION.",SHIELDS 3102,NO FIELD NAME,False,65140,1344
2015,1309,02,"BOPCO, L.P.",2015-05-04,Producer,LAVACA,0,170258,0,Gas Well Liquid,174,130,44,Tank Battery,Corrosion - Rust,Other,,,,"29.407036, 96.986503","FLUID RECOVERED, SOIL REMOVED, REMEDIATION",WYNNE GAS UNIT,"WORD, N. (EDWARDS)",False,65014,7308
2015,396,8A,"CROSS TIMBERS ENERGY, LLC",2015-05-04,Other,LUBBOCK,67645,0,0,Crude,23,20,3,Tank Battery,Equipment Failure,Other,,,,WEST BROADVIEW UNIT,SOIL WILL BE REMEDIATED,WEST BROADVIEW UNIT,"BROADVIEW, WEST (CLEAR FORK)",False,64104,966
2015,952,08,ENCANA OIL & GAS(USA) INC.,2015-05-03,Producer,MIDLAND,6652,0,0,Crude,13,11,2,Tank Battery,Equipment Failure,Other,,,,"31.912046, -102.134363",DOUBLE D CONSTRUCTION HAS BEEN ASSIGNED CLEANUP & CLOSURE,"POWELL, R. V. ETAL",SPRABERRY (TREND AREA),False,64658,546
2015,886,8A,"BOAZ ENERGY II OPERATING, LLC",2015-05-03,Producer,GARZA,69243,0,0,Crude,53,0,53,Tank Battery,Act of God,Other,,,,"31.1313, -100.2248","GROUND TANKS, REMEDIATION",CONNELL -23-,GREG-JOHN (STRAWN),False,64592,2226
2015,432,08,OXY USA WTP LP,2015-05-03,Producer,REEVES,40371,0,0,Crude,29,29,0,Tank Battery,Equipment Failure,Other,,,,"SEC 264, BLK 13, SUR H & GN RR CO / REUNOLDS, MRS A","RECOVER FLUIDS, & REMEDIATE IN PLACE",PERRY STATE 264,WOLFBONE (TREND AREA),False,64140,1218
2015,395,08,COG OPERATING LLC,2015-05-03,Producer,PECOS,44095,0,0,Crude,212,0,212,Tank Battery,Act of God,Other,,,,"SEC 35, BLK 51, T-10-S T&P RR CO","VACUUM TRUCK, MOST OIL BURNED,",BOLDEST HAYTER STATE,HOEFS T-K (WOLFCAMP),False,64103,8904
2015,468,08,MEMORIAL PRODUCTION OPER. LLC,2015-05-02,Producer,LOVING,42226,0,0,Crude,7,5,2,Tank Battery,Equipment Failure,Other,,,,"31.89140, -103.52254",VACUUM TRUCKS,BRUNSON,DIMMITT (DELAWARE CONS),False,64176,294
2015,1456,01,"HUGHES, DAN A. COMPANY, L.P.",2015-05-01,Producer,DIMMIT,18273,0,0,Crude,122,0,122,Tank Battery,Theft,Other,,,,I. & G. N. R. R. SUR A-215,CALL DIMMIT COUNTY SHERIFF'S OFFICE,IRISH-SEELIGSON UNIT,"PEARSALL (BUDA, S.)",False,65161,5124
2015,686,08,APACHE CORPORATION,2015-05-01,Producer,GLASSCOCK,40135,0,0,Crude,18,12,6,Tank Battery,Equipment Failure,Other,,,,"31.8567, -101.5123","FREE FLUIDS RECOVERED, SOILS WILL BE BLENDED",E.D.B. 10 EAST,JAILHOUSE (FUSSELMAN),False,64393,756
2015,717,7B,SCOUT ENERGY MANAGEMENT LLC,2015-04-30,Producer,FISHER,7959,0,0,Crude,50,40,10,Other,Equipment Failure,Other,,Creek,BULLCREEK,"H & TC RR CO, BLK 3, SEC 208",USED MICROBIAL PRODUCT TO TREAT CONTAMINATION,CLAYTONVILLE /CANYON LIME/ UNIT,CLAYTONVILLE (CANYON LIME),False,64424,2100
2015,1265,02,BURLINGTON RESOURCES O & G CO LP,2015-04-30,Producer,DE WITT,10164,0,0,Crude,15,15,0,Tank Battery,Equipment Failure,Other,,,,"SEC 22, SUR F, FASSETT, ABS A-707","VAC TRUCK, EXCAVATED & DISPOSED OF, NEW SOIL BACKFILL EXCAVATED",BORGFELD UNIT A,EAGLEVILLE (EAGLE FORD-2),False,64970,630
2015,723,08,APACHE CORPORATION,2015-04-29,Producer,GLASSCOCK,24158,0,0,Crude,10,8,2,Tank Battery,Equipment Failure,Other,,,,"31.6998, -101.5581","FLUIDS RECOVERED, SOILS WILL BE BLENDED","THOMASON ""A""",SPRABERRY (TREND AREA),False,64430,420
2015,439,06,SABINE OIL & GAS CORPORATION,2015-04-29,Producer,GREGG,0,149357,0,Gas Well Liquid,12,10,2,Tank Battery,Equipment Failure,Other,,,,P.P. RAINS SUR A-258,"EXCAVATED & HAULED TO DISPOSAL SITE, BACKFILLED WITH CLEAN DIRT","THRASHER, S. R.",WILLOW SPRINGS (COTTON VALLEY),False,64147,504
2015,710,7C,CALLON PETROLEUM OPERATING CO,2015-04-29,Producer,UPTON,17203,0,0,Crude,8,5,3,Flow Line,Equipment Failure,Other,,,,"SEC 6, BLK A, EL&RR RR CO/RANKIN, WT","VAC TRUCKS, SOIL WILL BE REMEDIATED IN PLACE",NEAL,SPRABERRY (TREND AREA),False,64417,336
2015,1261,01,"EXCO OPERATING COMPANY, LP",2015-04-29,Producer,ZAVALA,15412,0,0,Crude,25,23,2,Tank Battery,Equipment Failure,Other,,,,"28.8167, -99.5044","VAC TRUCK, APPLIED SLF-100 REMEDIATION PRODUCT INTO SOIL",TRAYLOR NORTH,BRISCOE RANCH (EAGLEFORD),False,64966,1050
2015,392,08,"DISCOVERY OPERATING, INC.",2015-04-28,Producer,MIDLAND,37618,0,0,Crude,24,20,4,Tank Battery,Corrosion - Rust,Other,,,,"SEC 9, BLK 39, T-3-S","VACUUM TUCK, BACKHOE, MIXING WITH CLEAN SOIL & FERTILIZEER",JW 9,SPRABERRY (TREND AREA),False,64100,1008
2015,542,8A,"MEDALLION DELAWARE BASIN, LLC",2015-04-28,Transporter,SCURRY,0,0,0,Crude,52,3,49,Other,Equipment Failure,Other,,,,"SEC 44, BLK 3, H.&G.N. R.R. CO. A-968","VAC TRUCK, EXCAVATION, ALL SOILS WERE REMEDIATED",MIDKIFF UNIT,NO FIELD NAME,False,64250,2184
2015,438,08,ENCANA OIL & GAS(USA) INC.,2015-04-28,Producer,GLASSCOCK,40958,0,0,Crude,20,10,10,Flow Line,Equipment Failure,Other,,,,"31.728775, -101.4336584","VAC TRUCK, CLEAN UP WILL OCCUR",ED BOOKS 13,SPRABERRY (TREND AREA),False,64146,840
2015,1307,01,ANADARKO E&P ONSHORE LLC,2015-04-28,Other,DIMMIT,0,0,0,Combined,1000,50,950,Tank Battery,Corrosion - Rust,Other,,,,"28.29840, -99.69640","EXCAVATED, RUN THROUGH A SOIL SHREDDER,",HUBBERD,NO FIELD NAME,False,65012,42000
2015,711,7C,CALLON PETROLEUM OPERATING CO,2015-04-28,Producer,UPTON,17203,0,0,Crude,179,0,179,Tank Battery,Equipment Failure,Other,,,,"SEC 6, BLK A, EL&RR RR CO/RANKIN, WT",ENHANCED REMEDIATION,NEAL,SPRABERRY (TREND AREA),False,64418,7518
2015,486,6E,MARTINEAU OPERATING COMPANY,2015-04-27,Producer,STEPHENS,7761,0,0,Crude,55,0,55,Tank Battery,Act of God,Repaired Existing Equipment,,,,"ABS -176, J. RUDDLE SUR",TANK BATTERY DAMAGED & MUST BE REPLACED,"HARRIS, T. B. -C-",EAST TEXAS,False,64194,2310
2015,374,8A,PLAINS PIPELINE L.P.,2015-04-27,Transporter,YOAKUM,0,0,0,Crude,25,20,5,Tank Battery,Equipment Failure,Other,,,,"32.99376, 102.790301",BROUGHT TO SURFACE FOR ON SITE BIO REMEDIATION,NORTH-WRIGHT,NO FIELD NAME,False,64082,1050
2015,435,08,OXY USA INC.,2015-04-27,Producer,REEVES,27167,0,0,Crude,20,20,0,Tank Battery,Equipment Failure,Other,,,,"SEC 2, BLK 6 - SUR H & GN RR CO / RANDALS, B",RECOVER FLUIDS & REMEDIATE IN PLACE,PERKINS -F-,COLLIE (DELAWARE),False,64143,840
2015,1260,01,BUFFCO PRODUCTION INC.,2015-04-27,Producer,ZAVALA,16925,0,0,Crude,25,25,0,Tank Battery,Equipment Failure,Other,,,,"SEC 14, SUR H&W/ROBERTSON A.H.","CONTAINED ON PAD, VAC TRUCK, HYDROVACUUMED UP & SENT TO DISPOSAL",POWELL,BRISCOE RANCH (EAGLEFORD),False,64965,1050
2015,543,08,TARGA TRANSPORT LLC,2015-04-27,Other,GLASSCOCK,0,0,0,Crude,40,31,9,Pipe Line,Equipment Failure,Other,,,,"SEC 43, BLK 33, T&P RR CO",VACUUMED DURING REPAIRS TO THE PIPELINE.,MIDKIFF UNIT,NO FIELD NAME,False,64251,1680
2015,362,09,"DEVON ENERGY PRODUCTION CO, L.P.",2015-04-27,Producer,WISE,0,193161,0,Crude,10,5,5,Tank Battery,Equipment Failure,Other,,,,ASA HILL SURVEY ABS 363,"FLUSHED WITH FRESHWATER, THERE WAS NO SOIL IMPACTED","O'NEAL, RAY ""A""","NEWARK, EAST (BARNETT SHALE)",False,64070,420
2015,534,08,"ETC TEXAS P/L, LTD",2015-04-26,Other,MIDLAND,0,0,0,Combined,10,4,6,Other,Equipment Failure,Other,,,,"31.656839, 102.045836","FREE STANDING OIL REMOVED, EXCAVATED, EITHER FARMED OR DISPOSED","POWELL, R. V. ETAL",NO FIELD NAME,False,64242,420
2015,889,08,"FINLEY RESOURCES, INC.",2015-04-26,Producer,HOWARD,46154,0,0,Crude,8,0,8,Flow Line,Equipment Failure,Other,,,,"SEC 33, BLK 32, T&T RY COM","DIG OUT & REMOVE SOIL,",WF LONG,VEALMOOR,False,64595,336
2015,461,7B,"REDBUD E & P, INC.",2015-04-25,Producer,FISHER,25278,0,0,Crude,8,8,0,Tank Battery,Equipment Failure,Other,,,,PRESLEY GOSSETT SUR A-292,"CAUGHT IN PIT, FLUSHED, ROUSTABOUT CREWS & VAC TRUCK CLEANED",SOUTH NEILL UNIT-NORTH,"NEILL, S. (ODOM LIME)",False,64169,336
2015,475,08,"LAREDO PETROLEUM, INC.",2015-04-25,Producer,GLASSCOCK,43729,0,0,Crude,20,15,5,Tank Battery,Equipment Failure,Other,,,,WELL #8NU,BACKHOE PERFORMED INITIAL BLENDING. FURTHER REMEDIATION,CURRY 14,"GARDEN CITY, S. (WOLFCAMP)",False,64183,840
2015,722,09,"ARROWHEAD PRODUCTIONS, LP",2015-04-24,Producer,MONTAGUE,30445,0,0,Crude,10,0,10,Valve,Equipment Failure,Other,,,,W EDWARDS SVY A-226,REMEDIATION,STREET,"NEWARK, EAST (BARNETT SHALE)",False,64429,420
2015,1305,01,ARGENT ENERGY (US) HOLDINGS INC.,2015-04-24,Producer,GONZALES,17836,0,0,Crude,150,0,150,Tank Battery,Vandalism,Other,,,,PRODUCTION FACILITY,"VAC TRUCK, ABSORBENT PADS, GATOR TO PICK UP RESIDUES",MAKERS,EAGLEVILLE (EAGLE FORD-1),False,65010,6300
2015,731,08,"LINN OPERATING, INC.",2015-04-24,Producer,HOWARD,40989,0,0,Crude,73,71,2,Tank Battery,Equipment Failure,Other,,,,"32.34847, 101.37220","PICKED UP LIQUID, REMEDIATED SOIL INSIDE OF BERM",LOUDAMY 45,SPRABERRY (TREND AREA),False,64438,3066
2015,1308,01,EAGLE HYDROCARBONS INC.,2015-04-24,Producer,CALDWELL,15939,0,0,Crude,7,7,0,Tank Battery,Act of God,Other,,,,"FLOYD, A., A-102","VAC, REMEDIATED FLUIDS, ABSORBANTS, CONTAMINATED SOILS HAULED OFF ",WILSON - MALONE,SALT FLAT (EDWARDS),False,65013,294
2015,1003,08,"SHERIDAN PRODUCTION COMPANY, LLC",2015-04-24,Producer,HOWARD,22575,0,0,Crude,400,200,200,Tank Battery,Equipment Failure,Other,,,,A BATTERY,"PICKED UP FLUID, BLENDED WITH FRESH SOIL","GLASSCOCK, HOWARD W. (G-S) UNIT",HOWARD GLASSCOCK,False,64709,16800
2015,381,8A,HESS CORPORATION,2015-04-24,Producer,GAINES,60475,0,0,Crude,7,4,3,Tank Battery,Equipment Failure,Other,,,,"SEC 195, BLK G, WTRR SUR","VACUUM TRUCK, STEAM WASHED DOWN",SEMINOLE SAN ANDRES UNIT,SEMINOLE (SAN ANDRES),False,64089,294
2015,1304,01,ARGENT ENERGY (US) HOLDINGS INC.,2015-04-24,Producer,GONZALES,16693,0,0,Crude,150,0,150,Tank Battery,Vandalism,Other,,Stock Tank,STOCKTANK,PRODUCTION FACILITY,"VAC TRUCK, DEPLOYED BOOM, BACKHOE, ERECTED TEMPORARY FENCING",MOESKER,EAGLEVILLE (EAGLE FORD-1),False,65009,6300
2015,476,08,"PLAINS MARKETING, L.P.",2015-04-23,Transporter,HOWARD,0,0,0,Crude,100,85,15,Tank Battery,Company Human Error,Other,,,,"32.11016, -101.34499",BROUGHT TO SURFACE FOR ON SITE BIO REMEDIATION,CURRY 14,NO FIELD NAME,False,64184,4200
2015,450,7C,"LAREDO PETROLEUM, INC.",2015-04-23,Producer,REAGAN,17577,0,0,Crude,25,10,15,Valve,Equipment Failure,Other,,,,WELL #90L,"BACKHOE PERFORMED INITIAL BLENDING, REMEDIATION WILL CONTINUE",BODINE-B-,SPRABERRY (TREND AREA),False,64158,1050
2015,498,08,XTO ENERGY INC.,2015-04-23,Producer,WINKLER,26010,0,0,Crude,21,19,2,Pipe Line,Corrosion - Rust,Other,,,,"SEC 24, BLK 5, PSL SUR","VACUUM TRUCK, REMEDIATION IS COMPLETE",BROWN-ALTMAN -B-,"EMPEROR, EAST (CLEAR FORK, LO.)",False,64206,882
2015,536,08,MEMORIAL PRODUCTION OPER. LLC,2015-04-23,Producer,WINKLER,2618,0,0,Crude,12,0,12,Tank Battery,Equipment Failure,Repaired Existing Equipment,,,,"SEC 33, BLK 26, SUR PSL/HENDRICK, MRS I",FLOAT WATER DUMP VALVE WAS REPAIRED & TANKS PRESSURE WASHED,HENDRICKS-M,HENDRICK,False,64244,504
2015,1389,08,"SHERIDAN PRODUCTION COMPANY, LLC",2015-04-22,Producer,ANDREWS,1807,0,0,Crude,10,6,4,Tank Battery,Corrosion - Rust,Other,,,,"SEC 20, BLK 13, SUR UL","VAC TRUCK, BACKHOE, BIO ENHANCEMENT WAS APPLIED",UNIVERSITY #7,FULLERTON (8500),False,65094,420
2015,463,09,ENTERPRISE CRUDE PIPELINE LLC,2015-04-22,Transporter,HARDEMAN,0,0,0,Crude,8,0,8,Other,Equipment Failure,Other,,,,"34.233083, -99.593262",IMPACTED SOIL WILL BE REMOVED & HAULED OFF SITE FOR DISPOSAL,"JOHNSON ""A""",NO FIELD NAME,False,64171,336
2015,341,8A,CENTURION PIPELINE L.P.,2015-04-22,Transporter,HOCKLEY,0,0,0,Crude,65,60,5,Pipe Line,Equipment Failure,Other,,,,"SEC 49, BLK 49, SCURRY CSL",BLENDED WITH CLEAN SOIL,SACROC UNIT,NO FIELD NAME,False,64049,2730
2015,495,04,"BLUESTONE NATURAL RES. II, LLC",2015-04-22,Producer,DUVAL,0,222674,0,Combined,220,220,0,Tank Battery,Equipment Failure,Other,,,,BS&F A-98,PRODUCED WATER WAS PICKED UP; NO FURTHER ACTION REQUIRED,"GRUY, DAGMAR","LOPEZ, SE. (CONSOLIDATED)",False,64203,9240
2015,431,08,ANADARKO E&P ONSHORE LLC,2015-04-22,Producer,WARD,40778,0,0,Combined,16,14,2,Tank Battery,Equipment Failure,Other,,,,"31.521786, -103.3372420",STANDING FLUIDS RECOVERED; EXCAVATED & TREATED,MONROE 34-178,PHANTOM (WOLFCAMP),False,64139,672
2015,378,08,ENCANA OIL & GAS(USA) INC.,2015-04-22,Producer,MARTIN,35666,0,0,Crude,12,10,2,Tank Battery,Equipment Failure,Other,,,,"32.086211, -101.735026","DELINEATION, REMEDIATION, CLOSURE","TOM RANCH ""41""",SPRABERRY (TREND AREA),False,64086,504
2015,377,08,"PIONEER NATURAL RES. USA, INC.",2015-04-22,Producer,GLASSCOCK,15400,0,0,Crude,204,120,84,Tank Battery,Equipment Failure,Other,,,,SDU TR 75A,"VACUUM TRUCK, EXCAVATED & DISPOSED OF",SPRABERRY DRIVER UNIT,SPRABERRY (TREND AREA),False,64085,8568
2015,1306,01,"COMSTOCK OIL & GAS, LP",2015-04-22,Producer,MCMULLEN,16026,0,0,Crude,20,15,5,Tank Battery,Equipment Failure,Other,,,,"SEC 15, T&NO RR CO #15, A-472","VAC TRUCK, BACKHOE, EXCAVATED AREA TREATED WITH MICROBES",HUBBERD,EAGLEVILLE (EAGLE FORD-1),False,65011,840
2015,773,03,"FORT APACHE ENERGY, INC.",2015-04-20,Producer,TYLER,26778,0,0,Combined,10,10,0,Tank Battery,Equipment Failure,Other,,,,"SEC 8, A-334, G&BN CO SURVEY","PUT DOWN BOOMS, ABSORBENT PADS, & A REMEDIATION ABSORBENT APPLIED ",PENN RICE,BELINDA (YEGUA 4700 SAND),False,64480,420
2015,1259,01,NEWFIELD EXPLORATION COMPANY,2015-04-20,Producer,ATASCOSA,18360,0,0,Combined,40,40,0,Tank Battery,Equipment Failure,Other,,,,"SUR PACHECO, A ABS 659","REMOVED FREE STANDING FLUID,",O'CONNELL A,EAGLEVILLE (EAGLE FORD-1),False,64964,1680
2015,490,04,"TRINITY RIVER ENERGY OPER, LLC",2015-04-20,Producer,ARANSAS,12738,0,0,Crude,75,71,4,Flow Line,Corrosion - Rust,Other,,,,"DURST, J",DISKED & MONITORED FOR NATURAL ATTENTION,"TATTON, V.H.",VIRGINIA (FRIO CONS.),False,64198,3150
2015,712,7C,APACHE CORPORATION,2015-04-19,Producer,REAGAN,16968,0,0,Crude,70,65,5,Tank Battery,Equipment Failure,Other,,,,"31.48, -101.4767","FREE FLUIDS RECOVERED, SOILS WILL BE BLENDED",SRH NORTH,SPRABERRY (TREND AREA),False,64419,2940
2015,449,7C,DIAMONDBACK E&P LLC,2015-04-18,Producer,UPTON,16130,0,0,Crude,11,3,8,Tank Battery,Equipment Failure,Repaired Existing Equipment,,,,"31.27544, 101.92429",WELLS ARE SHUT IN & WILL REMAIN SO UNTIL BATTERY IS REBUILT,CRYSTAL,SPRABERRY (TREND AREA),False,64157,462
2015,448,7C,"AMERICAN ENERGY-PERM BASIN, LLC",2015-04-18,Producer,REAGAN,18174,0,0,Crude,13,12,1,Tank Battery,Equipment Failure,Other,,,,"SEC 10, BLK 12, SURVEY UNIVERSITY LANDS","VAC TRUCKS, EXCAVATION AS NEEDED",UNIVERSITY 12 RE,LIN (WOLFCAMP),False,64156,546
2015,379,8A,PERIMETER RESOURCE COMPANY,2015-04-18,Producer,GAINES,0,0,3420,Crude,43,28,15,Tank Battery,Equipment Failure,Other,,,,"SEC 189, BLK G WTRR CO SUR","VACUUMED, REMOVED FOR REMEDIATION, FRESH CALICHE SPREAD","TOM RANCH ""41""",NO FIELD NAME,False,64087,1806
2015,313,10,"SAMSON LONE STAR, LLC",2015-04-18,Producer,WHEELER,0,262968,0,Combined,110,107,3,Tank Battery,Corrosion - Rust,Other,,,,"SEC 57, BLK A-7, H&GN SVY","VAC TRUCK, TILLED IN FERTILIZER INTO THE AREAS AFFECTED",IVESTOR 57,STILES RANCH (GRANITE WASH CONS),False,64022,4620
2015,387,10,"CHESAPEAKE OPERATING, L.L.C.",2015-04-17,Producer,WHEELER,0,214548,0,Combined,86,0,86,Tank Battery,Act of God,Other,,,,"SEC 23, BLK RE, A-480",PERFEX TO REMEDIATED,HALL 23,ALLISON-BRITT (12350),False,64095,3612
2015,437,08,OXY USA WTP LP,2015-04-17,Producer,REEVES,40372,0,0,Combined,65,65,0,Tank Battery,Equipment Failure,Other,,,,"SEC 11, BLK 51, T7S T&P RR CO","RECOVER FLUIDS, REMIDIATE IN PLACE",CHEVRON MINERALS 51-11,WOLFBONE (TREND AREA),False,64145,2730
2015,359,02,"DEVON ENERGY PRODUCTION CO, L.P.",2015-04-17,Producer,DE WITT,10265,0,0,Crude,22,0,22,Tank Battery,Act of God,Other,,,,"SHURMLEY, T. A-114",IMPACTED SOIL WAS REMOVED & TRANSPORTED TO A LANDFILL,NELSON A,EAGLEVILLE (EAGLE FORD-2),False,64067,924
2015,314,10,"SAMSON LONE STAR, LLC",2015-04-17,Producer,HEMPHILL,0,247160,0,Crude,7,0,7,Tank Battery,Act of God,Other,,,,"SEC 49, BLK A-2 H&GN SVY","NO OIL HIT THE GROUND, CONSUMED IN THE FIRE",HOBART 49,HEMPHILL (GRANITE WASH.),False,64023,294
2015,365,08,ENERGEN RESOURCES CORPORATION,2015-04-17,Producer,REEVES,44948,0,0,Crude,20,5,15,Tank Battery,Equipment Failure,Repaired Existing Equipment,,,,"31.627202, -103.524048","SHUT IN WELL, REPAIRED FLOWLINE, PICKED UP AS MUCH FLUID POSSIBLE ",BENTON 3-12,PHANTOM (WOLFCAMP),False,64073,840
